Contact	NrofDelivered
7500	52.63157894736842
71500	53.3625730994152
135500	52.78195488721804
50000	50.20242914979757
114000	51.2280701754386
28500	52.255639097744364
92500	52.083333333333336
7000	52.63157894736842
71000	53.3625730994152
135000	52.10526315789473
49500	49.797570850202426
113500	52.994555353901994
28000	49.62406015037594
92000	51.864035087719294
6500	52.63157894736842
70500	53.3625730994152
134500	51.578947368421055
49000	53.94736842105263
113000	52.994555353901994
27500	48.49624060150376
91500	51.425438596491226
6000	47.368421052631575
70000	52.48538011695907
134000	51.35338345864662
48500	53.94736842105263
112500	52.994555353901994
27000	48.49624060150376
91000	51.20614035087719
5500	36.84210526315789
69500	51.60818713450293
133500	50.97744360902256
48000	53.94736842105263
112000	52.813067150635206
26500	55.70175438596491
90500	53.432494279176204
5000	13.157894736842104
69000	50.877192982456144
133000	50.902255639097746
47500	53.94736842105263
111500	52.45009074410163
26000	55.70175438596491
90000	53.432494279176204
4500	10.526315789473683
68500	50.43859649122807
132500	52.399380804953566
47000	53.50877192982456
111000	51.90562613430127
25500	55.70175438596491
89500	53.432494279176204
4000	0.0
68000	53.40557275541795
132000	52.399380804953566
46500	50.877192982456144
110500	51.4519056261343
25000	54.385964912280706
89000	53.08924485125858
3500	NaN
67500	53.40557275541795
131500	52.399380804953566
46000	50.6578947368421
110000	51.36116152450091
24500	50.43859649122807
88500	51.830663615560645
3000	NaN
67000	53.40557275541795
131000	52.244582043343655
45500	55.02392344497608
109500	53.19548872180451
24000	46.05263157894737
88000	51.7162471395881
2500	NaN
66500	53.09597523219814
130500	52.244582043343655
45000	55.02392344497608
109000	53.19548872180451
23500	45.614035087719294
87500	51.60183066361556
2000	NaN
66000	52.78637770897833
130000	51.31578947368421
44500	55.02392344497608
108500	53.19548872180451
23000	45.614035087719294
87000	53.94736842105263
1500	NaN
65500	52.1671826625387
129500	51.0061919504644
44000	53.34928229665071
108000	52.63157894736842
22500	54.736842105263165
86500	53.94736842105263
1000	NaN
65000	51.23839009287926
129000	52.551834130781494
43500	52.15311004784689
107500	52.255639097744364
22000	54.736842105263165
86000	53.94736842105263
500	NaN
64500	51.08359133126935
128500	52.551834130781494
43000	51.43540669856459
107000	51.597744360902254
21500	54.736842105263165
85500	53.34928229665071

