Message ID 	 Delay
M2606	63.00
M2476	963.20
M2515	663.40
M2529	663.70
M2496	964.40
M2479	965.10
M2543	665.60
M2488	965.90
M2487	966.50
M2583	368.20
M2570	368.50
M2473	1073.50
M2502	1073.70
M2500	1074.30
M2521	774.80
M2527	775.10
M2574	475.30
M2477	1076.00
M2492	1078.40
M2538	778.70
M2569	492.00
M2607	192.50
M2532	793.10
M2471	1151.20
M2494	1151.80
M2544	852.20
M2495	1152.80
M2565	560.30
M2513	863.60
M2575	706.80
M2567	707.20
M2602	407.50
M2566	707.70
M2525	1008.40
M2537	1009.00
M2564	709.30
M2518	1009.90
M2605	410.30
M2560	710.60
M2581	710.90
M2559	711.40
M2551	711.60
M2552	712.00
M2535	1012.20
M2573	712.40
M2577	712.70
M2539	1118.40
M2522	1118.60
M2526	1119.00
M2646	230.60
M2635	231.60
M2645	463.30
M2555	1063.50
M2619	764.10
M2562	1064.60
M2576	1065.10
M2563	1065.30
M2613	765.70
M2721	135.90
M2627	736.30
M2622	1036.90
M2719	150.10
M2590	1050.30
M2601	1050.50
M2614	1050.90
M2637	857.00
M2677	557.40
M2725	374.70
M2668	674.90
M2629	975.10
M2657	975.70
M2697	675.90
M2628	976.40
M2649	976.70
M2651	977.10
M2644	977.60
M2638	977.80
M2634	978.10
M2633	978.50
M2652	978.70
M2659	979.40
M2630	979.80
M2648	1013.00
M2676	713.60
M2632	1014.20
M2636	1014.80
M2667	715.10
M2639	1015.80
M2673	716.00
M2674	716.30
M2680	716.70
M2717	417.00
M2683	717.30
M2626	1017.80
M2682	791.60
M2684	791.80
M2735	492.00
M2681	792.60
M2758	193.10
M2689	801.30
M2670	801.70
M2678	802.00
M2718	719.00
M2687	1019.60
M2797	120.00
M2675	1020.60
M2669	1021.00
M2703	721.40
M2666	1022.10
M2706	722.70
M2693	1023.50
M2767	423.70
M2679	1023.90
M2763	427.30
M2787	127.60
M2672	1051.90
M2688	1052.20
M2704	752.50
M2727	752.70
M2716	753.10
M2713	901.60
M2795	302.10
M2746	602.30
M2705	902.80
M2729	903.30
M2742	612.60
M2744	613.00
M2708	913.40
M2792	313.70
M2726	914.10
M2736	914.50
M2700	914.90
M2710	915.20
M2711	915.60
M2759	722.10
M2749	722.50
M2751	723.10
M2764	723.50
M2769	723.80
M2770	724.40
M2707	1025.00
M2722	1025.60
M2794	425.80
M2766	726.50
M2771	726.80
M2712	1027.30
M2715	1059.80
M2798	460.30
M2760	760.70
M2747	761.40
M2709	1061.90
M2731	1062.40
M2756	952.40
M2753	952.90
M2821	358.40
M2750	958.60
M2847	359.10
M2803	659.70
M2841	360.30
